tag,algo,precision,recall,auprc,prevalence
L1,enet,0.7884615384615384,0.9044117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.7935483870967742,0.9044117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.7922077922077922,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.7973856209150327,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8026315789473685,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8079470198675497,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8133333333333334,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8187919463087249,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8243243243243243,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8299319727891157,0.8970588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8287671232876712,0.8897058823529411,0.8873031424096209,0.7195767195767195
L1,enet,0.8275862068965517,0.8823529411764706,0.8873031424096209,0.7195767195767195
L1,enet,0.8263888888888888,0.875,0.8873031424096209,0.7195767195767195
L1,enet,0.8251748251748252,0.8676470588235294,0.8873031424096209,0.7195767195767195
L1,enet,0.823943661971831,0.8602941176470589,0.8873031424096209,0.7195767195767195
L1,enet,0.8297872340425532,0.8602941176470589,0.8873031424096209,0.7195767195767195
L1,enet,0.8285714285714286,0.8529411764705882,0.8873031424096209,0.7195767195767195
L1,enet,0.8273381294964028,0.8455882352941176,0.8873031424096209,0.7195767195767195
L1,enet,0.8333333333333334,0.8455882352941176,0.8873031424096209,0.7195767195767195
L1,enet,0.8321167883211679,0.8382352941176471,0.8873031424096209,0.7195767195767195
L1,enet,0.8382352941176471,0.8382352941176471,0.8873031424096209,0.7195767195767195
L1,enet,0.837037037037037,0.8308823529411765,0.8873031424096209,0.7195767195767195
L1,enet,0.835820895522388,0.8235294117647058,0.8873031424096209,0.7195767195767195
L1,enet,0.8421052631578947,0.8235294117647058,0.8873031424096209,0.7195767195767195
L1,enet,0.8409090909090909,0.8161764705882353,0.8873031424096209,0.7195767195767195
L1,enet,0.8473282442748091,0.8161764705882353,0.8873031424096209,0.7195767195767195
L1,enet,0.8461538461538461,0.8088235294117647,0.8873031424096209,0.7195767195767195
L1,enet,0.8449612403100775,0.8014705882352942,0.8873031424096209,0.7195767195767195
L1,enet,0.84375,0.7941176470588235,0.8873031424096209,0.7195767195767195
L1,enet,0.84251968503937,0.7867647058823529,0.8873031424096209,0.7195767195767195
L1,enet,0.8412698412698413,0.7794117647058824,0.8873031424096209,0.7195767195767195
L1,enet,0.84,0.7720588235294118,0.8873031424096209,0.7195767195767195
L1,enet,0.8387096774193549,0.7647058823529411,0.8873031424096209,0.7195767195767195
L1,enet,0.8373983739837398,0.7573529411764706,0.8873031424096209,0.7195767195767195
L1,enet,0.8360655737704918,0.75,0.8873031424096209,0.7195767195767195
L1,enet,0.8429752066115702,0.75,0.8873031424096209,0.7195767195767195
L1,enet,0.8416666666666667,0.7426470588235294,0.8873031424096209,0.7195767195767195
L1,enet,0.8487394957983193,0.7426470588235294,0.8873031424096209,0.7195767195767195
L1,enet,0.847457627118644,0.7352941176470589,0.8873031424096209,0.7195767195767195
L1,enet,0.8461538461538461,0.7279411764705882,0.8873031424096209,0.7195767195767195
L1,enet,0.8448275862068966,0.7205882352941176,0.8873031424096209,0.7195767195767195
L1,enet,0.8521739130434782,0.7205882352941176,0.8873031424096209,0.7195767195767195
L1,enet,0.8508771929824561,0.7132352941176471,0.8873031424096209,0.7195767195767195
L1,enet,0.8495575221238938,0.7058823529411765,0.8873031424096209,0.7195767195767195
L1,enet,0.8571428571428571,0.7058823529411765,0.8873031424096209,0.7195767195767195
L1,enet,0.8558558558558559,0.6985294117647058,0.8873031424096209,0.7195767195767195
